id,event_cause,corridor_final,baseline_corridor,baseline_source,nn_distance_km,hour,signal_score,baseline_delay_min,raw_score,CIS,requires_road_closure
FKID000725,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,23,0.0604079804275098,5.1,3.080807001802999,2.25971610752587,False
FKID000726,water_logging,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0788871372741615,22.91,18.0730431495104,10.0,False
FKID000727,accident,Hosur Road,Hosur Road,own_corridor,0.0,17,0.0791991924838468,0.0,0.0,0.0,True
FKID000728,others,ORR North 1,ORR North 1,own_corridor,0.0,20,0.0702069198355876,2.35,1.6498626161363088,1.2101443312437614,False
FKID000729,others,Hennur Main Road,Hennur Main Road,own_corridor,0.0,20,0.0648834536145324,11.6,7.526480619285759,5.520537144465003,False
FKID000730,others,ORR North 1,ORR North 1,own_corridor,0.0,20,0.0702069198355876,2.35,1.6498626161363088,1.2101443312437614,False
FKID000731,construction,ORR North 1,ORR North 1,own_corridor,0.0,20,0.097653115125684,2.35,2.294848205453574,1.6832295730162314,False
FKID000732,others,Magadi Road,Magadi Road,own_corridor,0.0,20,0.0663757696692836,15.0,9.956365450392541,7.302813635355646,False
FKID000733,accident,Hosur Road,Hosur Road,own_corridor,0.0,17,0.0791991924838468,0.0,0.0,0.0,False
FKID000734,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,18,0.0638883525171232,0.85,0.5430509963955472,0.3983180650540018,False
FKID000735,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,18,0.0639160533481481,12.38,7.912807404500734,5.803900840667998,True
FKID000736,pot_holes,Mysore Road,Mysore Road,own_corridor,0.0,0,0.0690178356186309,0.0,0.0,0.0,False
FKID000738,pot_holes,CBD 2,CBD 2,own_corridor,0.0,0,0.0612524098154693,0.34,0.20825819337259563,0.15275361092495476,False
FKID000739,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,21,0.0625775631378726,2.84,1.7772027931155818,1.3035460434856694,False
FKID000740,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,22,0.0580563918538117,2.73,1.5849394976090594,1.1625244002967798,False
FKID000741,others,ORR East 2,ORR East 2,own_corridor,0.0,21,0.0746768214145948,5.1,3.808517892144334,2.7934788585076524,False
FKID000742,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,2.7980245446169714,0,0.0716873599057235,0.89,0.6380175031609392,0.46797427684773985,False
FKID000743,others,ORR West 1,ORR West 1,own_corridor,0.0,21,0.0689038508038661,7.05,4.85772148167256,3.5630506784702005,False
FKID000744,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,1,0.0613650540474403,0.0,0.0,0.0,False
FKID000745,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,21,0.0629317303498172,15.0,9.43975955247258,6.923892570813334,False
FKID000746,pot_holes,Non-corridor,ORR East 1,nearest_neighbor_fallback,3.2354518728327344,21,0.0662784465934109,6.38,4.228564892659615,3.101575721578533,False
FKID000747,road_conditions,Bannerghata Road,Bannerghata Road,own_corridor,0.0,21,0.0741751713405943,12.23,9.071623454954684,6.653871414396831,False
FKID000748,vehicle_breakdown,Varthur Road,Varthur Road,own_corridor,0.0,21,0.0707652758643847,32.68,23.12609215248092,10.0,False
FKID000749,others,Tumkur Road,Tumkur Road,own_corridor,0.0,22,0.0641699637727149,5.1,3.27266815240846,2.400442784717228,False
FKID000750,pot_holes,ORR West 1,ORR West 1,own_corridor,0.0,22,0.0534218265139651,0.69,0.36861060294635917,0.2703691975496145,False
FKID000751,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,1,0.0616234817324656,0.69,0.42520202395401263,0.31187797934734873,False
FKID000752,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.0596588889175093,0.0,0.0,0.0,False
FKID000753,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,20,0.0613186226419591,2.35,1.440987632086039,1.0569383155337955,False
FKID000754,road_conditions,Non-corridor,Airport New South Road,nearest_neighbor_fallback,0.8408165412443062,1,0.0819775732362498,0.0,0.0,0.0,False
FKID000755,vehicle_breakdown,Bannerghata Road,Bannerghata Road,own_corridor,0.0,2,0.0579492171977198,0.0,0.0,0.0,False
FKID000756,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,0.5557999521624098,23,0.0721611390973804,5.1,3.6802180939664,2.699373281506132,False
FKID000757,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,23,0.0652846038041332,3.87,2.526514167219955,1.853152357878312,False
FKID000758,congestion,Old Airport Road,Old Airport Road,own_corridor,0.0,22,0.0619913451968663,0.41,0.2541645153071518,0.18642506618069624,False
FKID000759,congestion,Non-corridor,Tumkur Road,nearest_neighbor_fallback,0.7034938605884893,21,0.0715441304680525,6.99,5.00093471971687,3.668094993362457,False
FKID000760,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,23,0.0679961638490266,1.68,1.1423355526636467,0.8378824272480581,False
FKID000761,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,1,0.0616234817324656,0.69,0.42520202395401263,0.31187797934734873,False
FKID000762,congestion,Old Airport Road,Old Airport Road,own_corridor,0.0,22,0.0619913451968663,0.41,0.2541645153071518,0.18642506618069624,False
FKID000763,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,2,0.0709221901706928,0.0,0.0,0.0,False
FKID000764,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,22,0.0552816665790864,5.1,2.819364995533406,2.0679531336019825,False
FKID000765,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,1,0.0558210125966631,7.06,3.9409634893244143,2.8906253039498875,False
FKID000766,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,2,0.0709221901706928,0.0,0.0,0.0,False
FKID000767,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,3,0.0592210429629689,0.0,0.0,0.0,False
FKID000768,water_logging,Bannerghata Road,Bannerghata Road,own_corridor,0.0,3,0.0647458335620366,0.0,0.0,0.0,True
FKID000769,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.699201482323263,2,0.0699166615818761,0.0,0.0,0.0,True
FKID000770,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,2,0.0609382281867308,0.0,0.0,0.0,False
FKID000771,others,ORR West 1,ORR West 1,own_corridor,0.0,5,0.0698796550712229,0.0,0.0,0.0,False
FKID000772,vehicle_breakdown,CBD 2,CBD 2,own_corridor,0.0,3,0.0614395791437692,0.0,0.0,0.0,True
FKID000773,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,4,0.0556975905244221,0.0,0.0,0.0,False
FKID000774,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,2,0.0709221901706928,0.0,0.0,0.0,False
FKID000775,others,Mysore Road,Mysore Road,own_corridor,0.0,5,0.0808231295191222,0.0,0.0,0.0,False
FKID000776,pot_holes,Non-corridor,ORR North 2,nearest_neighbor_fallback,1.77776853742539,5,0.0672542508607677,0.0,0.0,0.0,False
FKID000777,others,Mysore Road,Mysore Road,own_corridor,0.0,5,0.0808231295191222,0.0,0.0,0.0,False
FKID000778,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,3,0.0608235400266666,0.0,0.0,0.0,False
FKID000779,congestion,Mysore Road,Mysore Road,own_corridor,0.0,5,0.073525463324226,0.0,0.0,0.0,False
FKID000780,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,3,0.0692050049469309,0.0,0.0,0.0,False
FKID000781,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,4,0.0575128033352102,0.0,0.0,0.0,False
FKID000782,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,2,0.0581635029120055,0.0,0.0,0.0,False
FKID000783,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,5,0.0591761450668065,0.0,0.0,0.0,False
FKID000784,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,5,0.0609341585214958,0.0,0.0,0.0,False
FKID000785,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,5.249924290736426,4,0.0674507491942927,0.0,0.0,0.0,False
FKID000786,others,Non-corridor,Bannerghata Road,nearest_neighbor_fallback,0.7513177156065869,6,0.0864722448367493,0.0,0.0,0.0,False
FKID000787,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,5,0.0719348323254937,0.0,0.0,0.0,False
FKID000788,congestion,ORR North 2,ORR North 2,own_corridor,0.0,5,0.062552490351253,0.0,0.0,0.0,False
FKID000789,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,7,0.0710718320300553,0.38,0.27007296171421014,0.19809362333818886,False
FKID000790,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,4,0.0600748128628451,0.0,0.0,0.0,False
FKID000791,vehicle_breakdown,Non-corridor,Varthur Road,nearest_neighbor_fallback,1.6416340641284004,7,0.0755463186677327,0.0,0.0,0.0,False
FKID000792,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,8,0.070189203369246,3.86,2.709303250052896,1.9872248377563912,False
FKID000793,pot_holes,West of Chord Road,West of Chord Road,own_corridor,0.0,7,0.0674478628584444,0.0,0.0,0.0,False
FKID000794,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,4.036396168478897,6,0.0775839476431209,0.0,0.0,0.0,False
FKID000795,others,Bellary Road 1,Bellary Road 1,own_corridor,0.0,9,0.0716884769327838,0.0,0.0,0.0,False
FKID000796,congestion,Bellary Road 1,Bellary Road 1,own_corridor,0.0,8,0.0633983694477139,0.0,0.0,0.0,False
FKID000797,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,9,0.0632995807773558,0.0,0.0,0.0,False
FKID000798,tree_fall,West of Chord Road,West of Chord Road,own_corridor,0.0,9,0.1361091864763328,0.0,0.0,0.0,False
FKID000799,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,6,0.0675888024279397,0.12,0.08110656291352764,0.05949019413890516,False
FKID000800,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,9,0.0601809708554218,0.0,0.0,0.0,False
FKID000801,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,9,0.0584229574007324,0.0,0.0,0.0,False
FKID000802,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,1.343929767421655,12,0.171140555866735,7.72,13.212050912911941,9.690799924788045,False
FKID000803,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,7,0.0665678852725875,0.0,0.0,0.0,False
FKID000804,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,1.331009971104799,12,0.171140555866735,7.72,13.212050912911941,9.690799924788045,False
FKID000805,construction,ORR East 2,ORR East 2,own_corridor,0.0,20,0.1358127696897488,5.1,6.92645125417719,5.080426478483383,False
FKID000806,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,7,0.0637931599978622,0.0,0.0,0.0,False
FKID000807,others,Bellary Road 1,Bellary Road 1,own_corridor,0.0,18,0.0753958585944852,2.82,2.1261632123644825,1.5595021873805102,False
FKID000808,water_logging,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.376299278372335,19,0.0778816086853448,2.82,2.1962613649267233,1.6109179120136983,False
FKID000809,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,1.3316400897460712,12,0.171140555866735,7.72,13.212050912911941,9.690799924788045,False
FKID000810,construction,ORR East 1,ORR East 1,own_corridor,0.0,18,0.1033414549227821,8.01,8.277650539314847,6.071506668614114,True
FKID000811,water_logging,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.12275277262357079,19,0.0778816086853448,13.67,10.646415907286634,7.808953140860729,True
FKID000812,water_logging,ORR East 2,ORR East 2,own_corridor,0.0,19,0.073716633436991,4.82,3.5531417316629668,2.606165072548282,False
FKID000813,water_logging,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0788871372741615,22.91,18.0730431495104,10.0,False
FKID000814,water_logging,CBD 2,CBD 2,own_corridor,0.0,19,0.0711217114709999,1.3,0.9245822491229987,0.6781643250787884,False
FKID000815,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,18,0.0639160533481481,12.38,7.912807404500734,5.803900840667998,False
FKID000816,construction,Tumkur Road,Tumkur Road,own_corridor,0.0,12,0.1644994272006999,3.96,6.514177317147716,4.778031016621154,True
FKID000817,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,1.3384340963070125,12,0.171140555866735,7.72,13.212050912911941,9.690799924788045,False
FKID000818,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,16,0.1188413295014945,8.82,10.481805262031816,7.688214215528878,False
FKID000819,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,19,0.0560197480558994,0.19,0.10643752130620884,0.07806999308947557,False
FKID000820,water_logging,Varthur Road,Varthur Road,own_corridor,0.0,19,0.0786933850804093,35.09,27.613508824715623,10.0,True
FKID000821,vehicle_breakdown,Non-corridor,ORR East 1,nearest_neighbor_fallback,1.3413392780288482,19,0.0693678070972661,8.01,5.556361348491015,4.075490360503337,False
FKID000822,others,Tumkur Road,Tumkur Road,own_corridor,0.0,20,0.0629282478033944,6.99,4.398684521457269,3.2263553865089882,False
FKID000823,pot_holes,Bannerghata Road,Bannerghata Road,own_corridor,0.0,21,0.0543110022092546,12.23,6.642235570191838,4.87195942464414,False
FKID000824,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0703733356860828,22.91,16.122531205681568,10.0,False
FKID000825,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,19,0.0652028318489123,4.82,3.1427764951175736,2.305169607902949,False
FKID000826,water_logging,Varthur Road,Varthur Road,own_corridor,0.0,20,0.0751186872627798,32.68,24.548786997476437,10.0,False
FKID000827,construction,Non-corridor,Hosur Road,nearest_neighbor_fallback,0.2534082303102745,21,0.1062879919530451,0.0,0.0,0.0,True
FKID000828,accident,ORR East 1,ORR East 1,own_corridor,0.0,22,0.0577188719244973,3.87,2.2337203434780455,1.6383933939748696,False
FKID000829,others,ORR North 1,ORR North 1,own_corridor,0.0,20,0.0714907875200659,2.35,1.6800335067215486,1.2322741327516025,False
FKID000830,others,ORR North 2,ORR North 2,own_corridor,0.0,20,0.0647139620891087,13.48,8.723442089611854,6.398486692424607,False
FKID000831,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,22,0.0536867662075903,0.0,0.0,0.0,False
FKID000832,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID000833,accident,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.444074251243795,19,0.0669283890660536,18.6,12.44868036628597,9.130881462121607,False
FKID000834,construction,Magadi Road,Magadi Road,own_corridor,0.0,0,0.1375663587602082,0.0,0.0,0.0,True
FKID000835,construction,West of Chord Road,West of Chord Road,own_corridor,0.0,0,0.1035984494560694,0.0,0.0,0.0,True
FKID000836,water_logging,ORR North 2,ORR North 2,own_corridor,0.0,20,0.064339466483559,13.48,8.672960081983753,6.361459054630125,False
FKID000837,others,Tumkur Road,Tumkur Road,own_corridor,0.0,1,0.0629235955045773,0.89,0.5600199999907379,0.4107645216902909,False
FKID000838,pot_holes,Non-corridor,Mysore Road,nearest_neighbor_fallback,0.11609557020064538,20,0.0621180564037272,20.41,12.678295312000722,9.299299863876943,False
FKID000839,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,23,0.0631827057022351,2.73,1.7248878656710183,1.2651739922207432,False
FKID000840,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,1,0.0540352983109488,0.89,0.4809141549674443,0.3527418178682187,False
FKID000841,vehicle_breakdown,Varthur Road,Varthur Road,own_corridor,0.0,20,0.066604885674701,32.68,21.76647663849229,10.0,False
FKID000842,others,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.6194956306182321,2,0.0788049587755045,0.0,0.0,0.0,True
FKID000843,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,21,0.0643608318605514,6.38,4.106221072703179,3.01183874667228,False
FKID000844,vehicle_breakdown,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.12482403813390841,21,0.0699534994693202,15.0,10.493024920398028,7.696443631625448,False
FKID000845,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0709590280581369,20.41,14.482737626665742,10.0,False
FKID000846,road_conditions,ORR West 1,ORR West 1,own_corridor,0.0,21,0.0762046698656681,7.05,5.372429225529601,3.9405794814044217,False
FKID000847,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,18,0.069409011094627,1.94,1.3465348152357637,0.9876588859840549,False
FKID000848,water_logging,Hennur Main Road,Hennur Main Road,own_corridor,0.0,1,0.0645043057101655,0.0,0.0,0.0,False
FKID000849,congestion,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.12204381804720535,19,0.0709584380959984,13.67,9.700018487722982,7.114787783583456,True
FKID000850,vehicle_breakdown,Airport New South Road,Airport New South Road,own_corridor,0.0,19,0.0865137647749655,0.0,0.0,0.0,False
FKID000851,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.31644009210284674,18,0.0738834977323044,2.82,2.083514636050984,1.5282202295031562,False
FKID000852,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0703733356860828,22.91,16.122531205681568,10.0,False
FKID000853,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,0,0.0643114235742759,0.0,0.0,0.0,False
FKID000854,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,0,0.0643114235742759,0.0,0.0,0.0,False
FKID000855,vehicle_breakdown,Non-corridor,West of Chord Road,nearest_neighbor_fallback,1.1771485901389949,23,0.0721611390973804,0.0,0.0,0.0,False
FKID000856,water_logging,West of Chord Road,West of Chord Road,own_corridor,0.0,21,0.0740438981240198,0.54,0.3998370498697069,0.29327323050338105,True
FKID000857,construction,Non-corridor,ORR East 1,nearest_neighbor_fallback,0.6941626800285656,4,0.1037852416780176,0.0,0.0,0.0,False
FKID000858,vehicle_breakdown,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.33037864459619853,4,0.0674507491942927,0.0,0.0,0.0,False
FKID000859,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,4,0.0600748128628451,0.0,0.0,0.0,False
FKID000860,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,4,0.0575128033352102,0.0,0.0,0.0,False
FKID000861,vehicle_breakdown,Hennur Main Road,Hennur Main Road,own_corridor,0.0,2,0.0601187087231436,0.0,0.0,0.0,False
FKID000862,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0703733356860828,22.91,16.122531205681568,10.0,False
FKID000863,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,19,0.0560197480558994,0.19,0.10643752130620884,0.07806999308947557,False
FKID000864,accident,Non-corridor,Tumkur Road,nearest_neighbor_fallback,7.217116431662698,20,0.0633536912484241,6.99,4.428423018264845,3.2481680350164606,True
FKID000865,pot_holes,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.2288465282134164,6,0.0739088947672116,0.0,0.0,0.0,False
FKID000866,accident,Non-corridor,West of Chord Road,nearest_neighbor_fallback,0.4423557232275596,6,0.0764283972963868,0.0,0.0,0.0,False
FKID000867,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,4,0.0556975905244221,0.0,0.0,0.0,False
FKID000868,pot_holes,ORR West 1,ORR West 1,own_corridor,0.0,6,0.063970948908129,0.0,0.0,0.0,False
FKID000869,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,21,0.0657885242209664,5.1,3.3552147352692865,2.4609892073924113,False
FKID000870,accident,Bellary Road 2,Bellary Road 2,own_corridor,0.0,22,0.0512473481763778,0.0,0.0,0.0,False
FKID000871,others,Non-corridor,ORR West 1,nearest_neighbor_fallback,0.36554166243075403,22,0.0759231224425854,0.69,0.5238695448538392,0.3842488179414245,False
FKID000872,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,21,0.0657885242209664,5.1,3.3552147352692865,2.4609892073924113,False
FKID000873,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.8756691506228267,20,0.0657931092796365,6.99,4.598938338646591,3.3732379325533928,False
FKID000874,vehicle_breakdown,Non-corridor,Bellary Road 2,nearest_neighbor_fallback,0.2686638336265245,20,0.0657931092796365,0.28,0.18422070598298224,0.13512254951572966,False
FKID000875,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,20,0.0589165739863894,6.38,3.7588774203316437,2.7570684719840335,False
FKID000876,vehicle_breakdown,Old Airport Road,Old Airport Road,own_corridor,0.0,6,0.0709498365922979,0.07,0.04966488561460854,0.03642829360491605,False
FKID000877,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,6,0.0785894762319376,0.0,0.0,0.0,False
FKID000878,procession,Hosur Road,Hosur Road,own_corridor,0.0,6,0.1045265817849743,0.12,0.12543189814196917,0.0920020242952812,False
FKID000879,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,6,0.0785894762319376,0.0,0.0,0.0,False
FKID000880,accident,Bellary Road 2,Bellary Road 2,own_corridor,0.0,7,0.0597588415951536,0.0,0.0,0.0,False
FKID000881,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,20,0.0568146758844912,12.16,6.90866458755413,5.067380280833287,False
FKID000882,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,20,0.0568146758844912,12.16,6.90866458755413,5.067380280833287,False
FKID000883,accident,Non-corridor,West of Chord Road,nearest_neighbor_fallback,0.4567711729329695,6,0.0764283972963868,0.0,0.0,0.0,False
FKID000884,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,6,0.0731094610054435,0.38,0.27781595182068525,0.20377296626806904,False
FKID000885,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,6,0.0734189723947671,0.0,0.0,0.0,False
FKID000886,accident,Bellary Road 2,Bellary Road 2,own_corridor,0.0,7,0.0597588415951536,0.0,0.0,0.0,False
FKID000887,pot_holes,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.0559838360416,0.0,0.0,0.0,False
FKID000888,vehicle_breakdown,Non-corridor,West of Chord Road,nearest_neighbor_fallback,0.3391889085248002,20,0.0657931092796365,0.54,0.35528279011003705,0.2605934883517642,False
FKID000889,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID000890,pot_holes,Mysore Road,Mysore Road,own_corridor,0.0,23,0.0694916148102877,5.62,3.905428752338169,2.8645612183068985,False
FKID000891,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,21,0.063076964176073,6.38,4.024310314433458,2.9517586898126904,False
FKID000892,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,4.045052147543198,21,0.0699534994693202,6.99,4.889749612905482,3.5865427323374597,True
FKID000893,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,11,0.0930813488105575,1.33,1.237981939180415,0.9080373185191105,False
FKID000895,construction,ORR East 2,ORR East 2,own_corridor,0.0,23,0.143464667191971,1.68,2.410206408825113,1.7678427247460717,True
FKID000896,vehicle_breakdown,Old Airport Road,Old Airport Road,own_corridor,0.0,0,0.066337116539379,0.0,0.0,0.0,False
FKID000897,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,0,0.059934201235853,0.89,0.5334143909990917,0.3912497896237339,False
FKID000899,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,10,0.0724033437476973,0.0,0.0,0.0,False
FKID000900,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,13,0.0987324179210608,0.0,0.0,0.0,False
FKID000901,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,14,0.0429915790418149,0.0,0.0,0.0,False
FKID000902,tree_fall,Mysore Road,Mysore Road,own_corridor,0.0,8,0.1405456767083549,3.86,5.425063120942499,3.979185489894,False
FKID000903,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.14188860855261398,13,0.1061083542525084,0.0,0.0,0.0,False
FKID000904,accident,Bellary Road 2,Bellary Road 2,own_corridor,0.0,12,0.0862804731395253,0.0,0.0,0.0,False
FKID000905,construction,Non-corridor,ORR East 1,nearest_neighbor_fallback,0.701885835135736,20,0.1021276017633614,6.38,6.515740992502456,4.77917794415799,False
FKID000906,road_conditions,West of Chord Road,West of Chord Road,own_corridor,0.0,20,0.0775588226016878,0.54,0.41881764204911415,0.30719515091354793,False
FKID000907,others,Mysore Road,Mysore Road,own_corridor,0.0,4,0.0773445749767378,0.0,0.0,0.0,False
FKID000908,others,Tumkur Road,Tumkur Road,own_corridor,0.0,2,0.067051800105634,0.0,0.0,0.0,False
FKID000909,water_logging,Non-corridor,Old Madras Road,nearest_neighbor_fallback,0.781497812368307,4,0.0759645507823714,0.0,0.0,0.0,False
FKID000910,road_conditions,West of Chord Road,West of Chord Road,own_corridor,0.0,20,0.0775588226016878,0.54,0.41881764204911415,0.30719515091354793,False
FKID000911,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,3,0.0692050049469309,0.0,0.0,0.0,False
FKID000912,others,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,1.1821201981047451,21,0.0788417966629486,2.84,2.2391070252277405,1.642344427424475,True
FKID000913,vehicle_breakdown,Airport New South Road,Airport New South Road,own_corridor,0.0,22,0.0841807829266564,0.0,0.0,0.0,False
FKID000914,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,4,0.0574556039791115,0.0,0.0,0.0,False
FKID000915,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,5,0.0609341585214958,0.0,0.0,0.0,False
FKID000916,vehicle_breakdown,Airport New South Road,Airport New South Road,own_corridor,0.0,22,0.0841807829266564,0.0,0.0,0.0,False
FKID000917,others,CBD 2,CBD 2,own_corridor,0.0,21,0.0720818994486037,2.93,2.1119996538440886,1.54911347386821,False
FKID000918,vehicle_breakdown,CBD 2,CBD 2,own_corridor,0.0,22,0.060274928034612,0.67,0.40384201783190043,0.29621080192833477,True
FKID000919,vehicle_breakdown,Bannerghata Road,Bannerghata Road,own_corridor,0.0,22,0.0550673808648007,1.87,1.029760022171773,0.75531031564974,False
FKID000920,protest,Non-corridor,Airport New South Road,nearest_neighbor_fallback,1.7429573878723346,21,0.1471510190860951,0.0,0.0,0.0,True
FKID000921,protest,Non-corridor,Airport New South Road,nearest_neighbor_fallback,1.7415956660142613,21,0.1850011622608363,0.0,0.0,0.0,True
FKID000922,protest,Non-corridor,Airport New South Road,nearest_neighbor_fallback,1.7483233938447613,21,0.1850011622608363,0.0,0.0,0.0,True
FKID000923,pot_holes,Non-corridor,Bannerghata Road,nearest_neighbor_fallback,0.7300381312539019,2,0.0662416087059668,0.0,0.0,0.0,False
FKID000924,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,6,0.0692783108391395,0.0,0.0,0.0,False
